date,close_raw,close_adj,volume,source_url,fetched_at
2016-07-04,1298,1054.127685546875,92220,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-05,1292,1049.2550048828125,347990,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-06,1270,1031.388427734375,1033780,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-07,1263,1025.7039794921875,86590,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-08,1246,1011.8978271484375,174580,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-11,1292,1049.2550048828125,274210,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-12,1325,1076.0546875,147630,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-13,1326,1076.8673095703125,184650,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-14,1337,1085.8004150390625,141450,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-15,1342,1101.5994873046875,249580,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
2016-07-19,1357,1113.912353515625,220240,https://query1.finance.yahoo.com/v8/finance/chart/1348.T?period1=1467575519&period2=1783108319&interval=1d&events=history,2026-07-02T19:51:59.274Z
