date,close_raw,close_adj,volume,source_url,fetched_at
2016-07-08,1759,1250.49267578125,6433500,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-11,1759,1250.49267578125,0,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-12,1876,1333.6695556640625,7847400,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-13,1899.5,1350.3758544921875,7113900,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-14,1977.5,1405.826904296875,7047300,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-15,1995,1418.267822265625,7178200,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-19,2049,1456.656982421875,5581800,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-20,2035.5,1447.059814453125,5152500,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-21,2081.5,1479.76171875,4682300,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-22,2067,1469.453125,5823900,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-25,2069,1470.875244140625,3863000,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-26,2050,1457.3681640625,4173400,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-27,2095.5,1489.714599609375,6594000,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-28,2074,1474.4298095703125,5997000,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-29,2019.5,1435.6851806640625,8968500,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-01,1998,1420.4007568359375,4872800,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-02,1989,1414.0023193359375,2719200,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-03,1956,1390.5423583984375,5232500,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-04,2017,1433.907958984375,4018700,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-05,1997.5,1420.044921875,3036000,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-08,2117.5,1505.3546142578125,5323600,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-09,2171,1543.3883056640625,6666000,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-10,2217,1576.09033203125,7171600,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-12,2207.5,1569.3365478515625,7323700,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-15,2213.5,1573.6019287109375,4431700,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-16,2196.5,1561.516357421875,7187800,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-17,2303,1637.228515625,10413300,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-18,2282.5,1622.6549072265625,6420100,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-19,2286,1625.14306640625,5896900,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-22,2299,1634.385009765625,4612200,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-23,2241,1593.1519775390625,6948900,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-24,2228.5,1584.265380859375,4180200,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-25,2213,1573.2462158203125,4286700,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-26,2195.5,1560.805419921875,4045500,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-29,2238,1591.019287109375,3320000,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-30,2228.5,1584.265380859375,1916800,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-08-31,2261.5,1607.725830078125,3336600,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-01,2248.5,1598.48388671875,2583800,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-02,2214.5,1574.312744140625,3254300,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-05,2280,1620.8770751953125,3585400,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-06,2266,1610.9246826171875,3120700,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-07,2259,1605.9486083984375,4231600,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-08,2274,1616.6124267578125,5228500,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-09,2311,1642.9156494140625,5155200,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-12,2295.5,1631.8966064453125,3388700,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-13,2247.5,1597.772705078125,3826600,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-14,2235,1588.8863525390625,2804000,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-15,2225.5,1582.133056640625,4224600,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-16,2302.5,1636.872802734375,5843300,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-20,2288.5,1626.9200439453125,4000400,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-21,2323,1651.4466552734375,5022900,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-23,2383,1694.1015625,6847400,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-26,2321,1650.02490234375,4181300,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-27,2284,1623.7213134765625,5650800,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-28,2237,1610.7601318359375,4491700,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-29,2294,1651.8035888671875,4412600,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-09-30,2295,1652.5235595703125,4322400,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-10-03,2318.5,1669.4447021484375,4911600,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-10-04,2323.5,1673.0447998046875,3402100,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-10-05,2347,1689.966064453125,2723300,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-10-06,2359,1698.6068115234375,3684100,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-10-07,2367.5,1704.72705078125,2943800,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-10-11,2379.5,1713.367919921875,3341500,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-10-12,2376,1710.847900390625,3963800,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-10-13,2363.5,1701.84716796875,5593500,https://query1.finance.yahoo.com/v8/finance/chart/6301.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
