date,close_raw,close_adj,volume,source_url,fetched_at
2016-07-08,1276,1034.92724609375,5119400,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-11,1276,1034.92724609375,0,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-12,1375.5,1115.62890625,5304900,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-13,1433.5,1162.6710205078125,7149000,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-14,1472.5,1194.3031005859375,5336100,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-15,1495.5,1212.957275390625,5374800,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-19,1488,1206.874267578125,3708700,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-20,1487.5,1206.468994140625,3431000,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-21,1543,1251.483642578125,5551700,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-22,1485,1204.44140625,3800700,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-25,1487.5,1206.468994140625,2670400,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-26,1436.5,1165.1043701171875,4242300,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-27,1480.5,1200.7913818359375,6345300,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-28,1469.5,1191.8695068359375,3642200,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-29,1517.5,1230.8011474609375,8679900,https://query1.finance.yahoo.com/v8/finance/chart/6326.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
