date,close_raw,close_adj,volume,source_url,fetched_at
2016-07-08,122.69999694824219,102.09664154052734,30841000,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-11,127.5,106.09062957763672,45093100,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-12,130.8000030517578,108.83650207519531,67725000,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-13,132,109.83501434326172,46823400,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-14,133.10000610351562,110.75031280517578,66142000,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-15,133.60000610351562,111.1663589477539,41361800,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-19,135.10000610351562,112.41446685791016,38805500,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-20,135.1999969482422,112.49767303466797,29984600,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-21,135.8000030517578,112.9969253540039,21079900,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-22,134.60000610351562,111.99842071533203,18981300,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-25,134.5,111.91520690917969,22776300,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-26,132.8000030517578,110.50068664550781,49224400,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
2016-07-27,134.60000610351562,111.99842071533203,70141800,https://query1.finance.yahoo.com/v8/finance/chart/1306.T?period1=1467963358&period2=1783496158&interval=1d&events=history,2026-07-07T07:35:58.252Z
